,Name,Track_ID,Album,Artist,Artist_ID,Artist_Genre,Duration_ms,Popularity,Explicit,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Playlist
88,Breathe,1rx0RK6hNBRFKAjeNrkVNn,Breathe,Mateo,0mws40fy6ixkpM247lUkIX,['new french touch'],168000,48,False,0.602,0.681,2,-12.081,1,0.038,0.231,0.806,0.15,0.0399,119.969,Chill_Tracks
89,One By One,4KWbK1q4wxaLRykcpy6tHK,Diplo,Diplo,5fMUXHkw8R8eOP2RNVYEZX,"['edm', 'electro house', 'house', 'moombahton', 'ninja', 'pop', 'pop dance', 'tropical house']",180000,48,False,0.647,0.801,9,-8.555,1,0.0386,0.0151,0.623,0.109,0.286,120.036,Chill_Tracks
90,Solasta,7Mvddyb6368jTvxvfghjtq,Solasta,Sixth Ocean,5iKM7CB5JOmbJqdjDtIwBD,[],261969,47,False,0.595,0.929,8,-4.922,1,0.0366,0.00555,0.578,0.364,0.113,120.028,Chill_Tracks
91,Coastin',5AUyPXjDQ0m2BdFDWrhpPz,Coastin',Sol Rising,1BdgyHJZID1ceLLg31KyAv,"['high vibe', 'world devotional']",195000,47,False,0.68,0.728,1,-7.125,0,0.0265,0.0689,0.758,0.201,0.534,99.988,Chill_Tracks
92,Summer Haze,5hroJun9AzlCNFDC7ScBol,Summer Haze,André Aguado,6USxBSmx4wkhLW61dT1DgC,[],195373,47,False,0.776,0.527,0,-9.745,0,0.106,0.755,0.823,0.114,0.359,108.013,Chill_Tracks
93,Riffs of the Night,16Q23rwqIqNUoVsm062KGp,Riffs of the Night,Jos & Eli,3nOp9kU7OluZlOGCdqWqS3,['israeli techno'],248538,47,False,0.612,0.681,11,-6.83,0,0.0348,0.00294,0.0312,0.0853,0.639,122.002,Chill_Tracks
94,Brilliant Eyes,6qDEETr2nRrKMvphmayYP4,Brilliant Eyes,RYTERBAND,61Mh2TdtNylCeUzkVNjbuP,[],296760,47,False,0.512,0.493,8,-14.532,1,0.0449,0.737,0.464,0.0929,0.513,180.036,Chill_Tracks
95,Sentir,5xb2vxUeGJ7Yeclvfaq1O8,Temporary Love,Mishegas,1F3BcbR6yzILOCzzA3i0Rh,['vapor soul'],140851,47,False,0.61,0.564,7,-9.155,1,0.0412,0.377,0.11,0.148,0.494,140.013,Chill_Tracks
96,Gratitude - Sébastien Léger Remix (Edit),0m1YhId2LT8OMqQ7CnkzD6,Gratitude (Sébastien Léger Remix),Above & Beyond,10gzBoINW3cLJfZUka8Zoe,"['edm', 'pop dance', 'progressive house', 'progressive trance', 'trance', 'uplifting trance']",234098,47,False,0.699,0.836,0,-6.675,0,0.0454,0.0041,0.642,0.489,0.515,122.023,Chill_Tracks
97,Ikebana,4cYMt6WiUFShfZ6M1A9LPi,Ikebana,Nora Van Elken,04m3oUGzjO3EJTQidFzTgM,"['deep house', 'tropical house']",169830,47,False,0.713,0.715,10,-5.446,0,0.0266,0.0557,0.84,0.111,0.13,117.975,Chill_Tracks
98,Centauri,6sbTqflJcUFfyAbiWC8def,Centauri,Lstn,0OO1zgX3CUfJQwoOEBSKSp,"['chill beats', 'new french touch', 'tropical house']",210201,47,False,0.613,0.757,11,-10.371,0,0.0396,0.196,0.907,0.21,0.198,120.994,Chill_Tracks
99,Someone,01rAwlFDrRT2FzimFTXrKB,Someone,Nectr,3jJ4ftbuJR4j8F6DVjwt82,[],236149,47,False,0.604,0.658,0,-9.106,1,0.0407,0.345,0.223,0.0924,0.281,120.928,Chill_Tracks
