,Name,Track_ID,Album,Artist,Artist_ID,Artist_Genre,Duration_ms,Popularity,Explicit,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Playlist
2,Hrs & Hrs,3M5azWqeZbfoVkGXygatlb,Public Displays Of Affection,Muni Long,7tjVFCxJdwT4NdrTmjyjQ6,"['indie r&b', 'pop r&b', 'r&b', 'urban contemporary']",204316,77,True,0.523,0.521,6,-4.746,1,0.159,0.607,0.0,0.107,0.661,133.953,Silk_Sheets
3,Sativa,2pg2TiYo9Rb8KeB5JjP7jS,Trip,Jhené Aiko,5ZS223C6JyBfXasXxrRqOk,"['pop', 'r&b', 'urban contemporary']",276960,76,True,0.741,0.61,6,-7.34,0,0.0511,0.316,0.0,0.534,0.72,125.99,Silk_Sheets
4,Earned It (Fifty Shades Of Grey),4frLb7nWtsz2ymBE6k2GRP,Beauty Behind The Madness,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,"['canadian contemporary r&b', 'canadian pop', 'pop']",277680,76,True,0.659,0.291,2,-8.275,0,0.0348,0.405,0.0,0.0771,0.406,119.829,Silk_Sheets
5,2AM,3vZGtceCbJVh5aDT4XhE0p,Ctrl (Deluxe),SZA,7tYKF4w9nC0nq9CsPZTHyP,"['pop', 'r&b', 'rap']",242823,72,True,0.504,0.267,9,-13.678,0,0.406,0.438,0.0,0.141,0.392,83.966,Silk_Sheets
6,Loveeeeeee Song,3DZQ6mzUkAdHqZWzqxBKIK,Unapologetic (Deluxe),Rihanna,5pKCCKE2ajJHZ9KAiaK11H,"['barbadian pop', 'dance pop', 'pop', 'urban contemporary']",256320,72,True,0.71,0.598,5,-7.598,0,0.0319,0.508,0.0,0.0971,0.501,119.981,Silk_Sheets
7,Rehab (Winter In Paris),0zWbYGQq5O1KQd0iqzgjP6,Fuck The World,Brent Faiyaz,3tlXnStJ1fFhdScmQeLpuG,"['dmv rap', 'hip hop', 'pop', 'r&b', 'rap']",180303,73,True,0.549,0.242,5,-11.692,1,0.038,0.809,8.1e-05,0.127,0.286,144.211,Silk_Sheets
8,Kickin’ Back,5xjTqz4aYQeBnFhwMPmfx9,213,Mila J,6cN9XwPMj9bWzJ32GC6V7v,"['hip pop', 'pop r&b', 'r&b', 'trap queen', 'urban contemporary']",202434,71,True,0.703,0.669,11,-7.002,0,0.0648,0.31,0.0,0.115,0.546,115.139,Silk_Sheets
9,Fire & Desire,4BhGTc3Cgay2U1QcTS7vQe,Views,Drake,3TVXtAsR1Inumwj472S9r4,"['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']",238120,71,True,0.722,0.252,1,-14.411,0,0.0761,0.0671,0.0,0.0852,0.275,79.923,Silk_Sheets
10,PERSIAN RUGS,02UJ1sCanP94fS2MdsWafh,PARTYPACK,PARTYNEXTDOOR,2HPaUgqeutzr3jx5a9WyDV,"['pop', 'r&b', 'rap', 'toronto rap', 'trap', 'urban contemporary']",174306,71,True,0.768,0.428,1,-8.156,0,0.0459,0.0489,0.000491,0.105,0.147,110.478,Silk_Sheets
11,All To Me,5JycxhApZmzbA4xSwvqh6k,When It's All Said And Done... Take Time,Giveon,4fxd5Ee7UefO4CUXgwJ7IP,"['pop', 'r&b']",127807,70,False,0.523,0.543,5,-8.39,0,0.156,0.65,0.0,0.257,0.318,116.161,Silk_Sheets
12,B.E.D.,1B6TmCvKjC4dopBohVW51x,4275 (Bonus Version),Jacquees,4tMm1dU6Gn04VAZ9ClHcIZ,"['atl hip hop', 'pop r&b', 'pop rap', 'r&b', 'rap', 'urban contemporary']",236146,70,True,0.739,0.536,1,-6.501,1,0.0587,0.00368,0.0,0.0968,0.193,122.022,Silk_Sheets
13,Who Hurt You?,23c9gmiiv7RCu7twft0Mym,Who Hurt You?,Daniel Caesar,20wkVLutqVOYrc0kxFs7rA,"['canadian contemporary r&b', 'pop', 'r&b']",231964,70,True,0.649,0.493,11,-7.645,0,0.11,0.586,0.000167,0.0667,0.277,104.542,Silk_Sheets
14,One Night Only,74fQgHleHZ4V7Gm1XYcGkj,One Night Only,Sonder,2ICR2m4hOBPhaYiZB3rnLW,['r&b'],195909,69,False,0.874,0.402,4,-5.786,1,0.0691,0.263,0.00094,0.147,0.764,119.99,Silk_Sheets
15,Let Me Explain,1trZGMI2CGyVT44STkpCoN,Let Me Explain,Bryson Tiller,2EMAnMvWE2eb56ToJVfCWs,"['kentucky hip hop', 'pop', 'r&b', 'rap', 'trap']",223969,66,True,0.809,0.504,2,-3.201,1,0.15,0.00156,0.0,0.0856,0.525,120.065,Silk_Sheets
16,Wus Good / Curious,2ekdnv2xVIyAdG3ySoDDeY,PARTYNEXTDOOR,PARTYNEXTDOOR,2HPaUgqeutzr3jx5a9WyDV,"['pop', 'r&b', 'rap', 'toronto rap', 'trap', 'urban contemporary']",212880,67,True,0.344,0.537,8,-8.215,0,0.079,0.0727,0.000127,0.225,0.453,82.878,Silk_Sheets
17,Hold On,5tqZJUHEuqdN12RZVq2l9p,Hive Mind,The Internet,7GN9PivdemQRKjDt4z5Zv8,"['alternative r&b', 'indie soul', 'lgbtq+ hip hop', 'neo soul', 'r&b', 'rap']",406466,65,False,0.7,0.414,0,-10.864,1,0.0373,0.849,0.0606,0.107,0.444,60.479,Silk_Sheets
18,CPR,5Tp4UJvnsF4Zd05k0zXUte,Last Day Of Summer,Summer Walker,57LYzLEk2LcFghVwuWbcuS,"['pop', 'r&b', 'rap']",203240,65,False,0.693,0.369,7,-12.683,0,0.175,0.637,0.00335,0.0951,0.141,140.148,Silk_Sheets
19,Garden Kisses,62d6YXEYxmMWAuLpw1EysL,Garden Kisses,Giveon,4fxd5Ee7UefO4CUXgwJ7IP,"['pop', 'r&b']",195405,67,False,0.478,0.373,5,-9.505,1,0.0317,0.915,6.36e-06,0.128,0.354,120.129,Silk_Sheets
20,Focus,3tZs3nVjySLbL320lP4mvs,H.E.R.,H.E.R.,3Y7RZ31TRPVadSFVy1o8os,"['pop', 'r&b', 'rap', 'urban contemporary']",200133,65,False,0.414,0.314,1,-12.943,0,0.0548,0.25,1.47e-05,0.117,0.09,84.993,Silk_Sheets
21,Good & Plenty - Remix,6T3Ebo7EOh8cUOyE4OhFpp,Good & Plenty (Remix),Lucky Daye,5Vuvs6Py2JRU7WiFDVsI7J,"['pop', 'r&b']",204705,65,False,0.629,0.579,9,-6.543,0,0.107,0.811,0.00366,0.0813,0.363,135.86,Silk_Sheets
22,Freak Like Me - Spotify Singles,7lxF9OOlLhxslC3BEDIMfB,Spotify Singles,Chlöe,1FtBEIWAwvw5ymBen5GICR,"['pop', 'post-teen pop', 'r&b', 'rap']",188989,65,False,0.329,0.539,4,-11.152,0,0.231,0.232,0.0,0.643,0.501,95.037,Silk_Sheets
23,On The Way (feat. Mila J),423NhOTzoqgeaIJbrUzSoo,Chilombo (Deluxe),Jhené Aiko,5ZS223C6JyBfXasXxrRqOk,"['pop', 'r&b', 'urban contemporary']",222600,64,True,0.575,0.443,7,-11.626,0,0.28,0.756,0.0,0.109,0.658,113.862,Silk_Sheets
24,Splash (feat. Jhené Aiko & Ty Dolla $ign),5Ip2VxpYt1dCD7MKmjrw52,LEGEND,John Legend,5y2Xq6xcjJb2jVM54GHK3t,"['neo mellow', 'neo soul', 'pop', 'pop soul', 'r&b', 'urban contemporary']",234498,63,True,0.635,0.483,8,-6.271,0,0.0557,0.31,0.0,0.207,0.265,132.131,Silk_Sheets
25,Dream,1mAQAh6yg1dTmnlE84ZvEo,Breezy,Chris Brown,7bXgB6jMjp9ATFy66eO08Z,"['dance pop', 'pop', 'r&b']",190440,63,True,0.537,0.432,1,-8.985,1,0.0606,0.142,1.66e-06,0.169,0.196,92.585,Silk_Sheets
