,Name,Track_ID,Album,Artist,Artist_ID,Artist_Genre,Duration_ms,Popularity,Explicit,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Playlist
181,It's Gotta Be You,6cAKeFFYW2aClZSUyvqAEW,Isaiah,Isaiah Firebrace,5lXfVoQxVgC5fpjkVqvNYn,"['australian pop', 'australian talent show']",193446,63,False,0.422,0.745,8,-4.632,1,0.0378,0.221,0.0,0.0981,0.588,95.487,Life_Sucks
182,Black Hole - Acoustic Version,1cpVLszZnKUHUjsJDTEi3D,Black Hole (Acoustic Version),Griff,5RJFJWYgtgWktosLrUDzff,"['dance pop', 'pop', 'tropical house', 'uk pop']",175979,62,False,0.824,0.3,1,-6.678,0,0.0565,0.854,0.0,0.174,0.227,112.867,Life_Sucks
183,Something's Gotta Give,7IL3UOlcJ6nmcCMwpnlfcA,Camila,Camila Cabello,4nDoRrQiYLoBzwC5BhVJzF,"['dance pop', 'pop', 'post-teen pop', 'uk pop']",236360,62,False,0.545,0.458,5,-4.6,0,0.0279,0.367,0.0,0.118,0.164,79.943,Life_Sucks
184,Lost On You,6glNKSv2aUtfQhe1SJBZZt,Divinely Uninspired To A Hellish Extent,Lewis Capaldi,4GNC7GD6oZMSxPGyXy4MNB,"['pop', 'uk pop']",197178,63,False,0.555,0.282,10,-8.228,1,0.0612,0.889,0.0,0.0927,0.382,125.522,Life_Sucks
185,down,7mOcLhVf0Aj6pIfi3LcSNW,down,Mokita,3sKeaby6GMSJWgYueZaSjE,"['chill pop', 'electropop', 'pop', 'uk pop']",194680,62,False,0.524,0.391,4,-9.021,1,0.041,0.789,0.0,0.0869,0.143,148.009,Life_Sucks
186,hate myself,1bXm6XU3SYSqQGLTRhUSfm,i used to think i could fly,Tate McRae,45dkTj5sMRSjrmBSBeiHym,"['pop', 'uk pop']",173306,61,True,0.47,0.279,7,-8.179,1,0.206,0.774,0.0,0.056,0.118,76.01,Life_Sucks
187,Wait,6AvfZXpbb6r35DfF7gHPRq,Red Pill Blues (Deluxe),Maroon 5,04gDigrS5kc9YWfZHwBETP,['pop'],190642,61,False,0.655,0.603,8,-5.014,1,0.0555,0.0959,0.0,0.107,0.452,126.088,Life_Sucks
188,A Little Too Much,1T7AiFL9ruKKwlONN35Vh0,Handwritten,Shawn Mendes,7n2wHs1TKAczGzO7Dd2rGr,"['canadian pop', 'dance pop', 'pop', 'viral pop']",187026,63,False,0.451,0.507,11,-6.24,1,0.0316,0.473,0.0,0.108,0.564,165.76,Life_Sucks
189,Autumn Leaves - Deluxe Edition,7iBSkXB0pTvZasOLf0Qxk9,+,Ed Sheeran,6eUKZXaKkcviH0Ku9w2n3V,"['pop', 'uk pop']",200755,61,False,0.555,0.257,10,-12.637,1,0.0299,0.892,1.42e-06,0.124,0.431,89.013,Life_Sucks
190,The Fault in Our Stars,6LteLVcW0oWLjuW6nePyWb,The Fault in Our Stars,Troye Sivan,3WGpXCj9YhhfX11TToZcXP,"['australian pop', 'dance pop', 'pop', 'viral pop']",187194,61,False,0.481,0.179,3,-21.424,1,0.109,0.613,2.84e-05,0.145,0.405,74.85,Life_Sucks
191,The Best You Had,3i0VfLdOUCks9DmAht65XI,"The Sun Will Come up, The Seasons Will Change",Nina Nesbitt,7AzjETXRUKNRSJHMW9GIqd,"['alt z', 'dance pop', 'electropop', 'neo-singer-songwriter', 'pop', 'post-teen pop', 'uk pop', 'viral pop']",176853,61,True,0.69,0.582,5,-6.259,0,0.0333,0.358,0.0,0.0776,0.448,122.02,Life_Sucks
192,I Have Questions,3NgCzSW98SsqBdpYcnm4kv,I Have Questions,Camila Cabello,4nDoRrQiYLoBzwC5BhVJzF,"['dance pop', 'pop', 'post-teen pop', 'uk pop']",221881,61,False,0.393,0.555,10,-6.096,0,0.276,0.405,0.0,0.105,0.22,167.999,Life_Sucks
193,Run,1zmgEIHE0eXH0IhBGuoTkP,Nectar,Joji,3MZsBdqDrRTJihTHQrO6Dq,['viral pop'],195000,61,False,0.448,0.72,7,-3.954,1,0.0332,0.0427,0.000292,0.614,0.361,157.919,Life_Sucks
194,Opposite Of Loving Me - Stripped,4qMu6LIImRJVbxB70bdFJj,Opposite Of Loving Me (Stripped),Etham,5fywYLnKJi950Y5yMqavxm,"['alt z', 'pop', 'uk pop', 'viral pop']",211760,61,False,0.618,0.292,7,-10.826,0,0.0422,0.756,0.0,0.114,0.486,144.963,Life_Sucks
195,Why Don't You Love Me (feat. Demi Lovato),0cEBv7oJxFp3bfTFqWFI0R,Whatever,Hot Chelle Rae,6jTnHxhb6cDCaCu4rdvsQ0,"['australian pop', 'dance pop', 'dance rock', 'neo mellow', 'neon pop punk', 'pop', 'pop punk', 'pop rap', 'pop rock', 'post-teen pop', 'viral pop']",211413,61,False,0.53,0.802,2,-6.494,1,0.0362,0.121,0.0,0.118,0.566,148.054,Life_Sucks
196,Don't Forget About Me,4gVZhkcsZcwQ4mU1gEeXEO,XIII,CLOVES,355SqtHY4qKt2wIXrWku0c,['australian alternative pop'],268853,61,False,0.494,0.243,5,-9.083,0,0.0316,0.822,0.00225,0.147,0.0722,126.063,Life_Sucks
197,Champion,1z1mMZtZW0gvR9FSPc7JpJ,Champion,Elina,4K9OTkRXEFL6NDXFTqVmq9,"['alt z', 'australian pop', 'pop']",173237,61,False,0.65,0.171,6,-9.005,1,0.0519,0.921,0.0,0.127,0.284,119.522,Life_Sucks
198,The Hardest Part,1ODRbz1jZsSrTkpTVcYElX,Aftershock,Alexander 23,6sFHvCyqklnJpXC9Nh1aag,"['alt z', 'pop', 'uk pop']",203600,61,False,0.499,0.43,8,-8.932,1,0.0731,0.713,0.0,0.15,0.4,161.875,Life_Sucks
199,Heart Like Yours,1ym2ZnNbIV6TB4YUjAl2Z5,If I Stay (Original Motion Picture Soundtrack) [Deluxe Version],Various Artists,0LyfQWJT6nXafLPZqxe9Of,[],200560,61,False,0.497,0.259,7,-9.782,1,0.033,0.879,0.0,0.102,0.338,140.117,Life_Sucks
